DATE,humidity,pressure,radiation,precipitation,temp_mean,temp_min,temp_max,wind_speed
20060702,0.5,1.0166,3.35,0,23,16.3,29,2.5
20060703,0.59,1.014,3.26,0,23.3,16.1,29.3,3
20060704,0.6,1.0141,3.12,0,25,17.8,32.1,2.8
20060705,0.71,1.0163,2.33,1.49,22.4,16.7,31.4,2.9
20060706,0.77,1.0183,2.15,0.01,19.6,15.5,23.8,2.9
20060707,0.76,1.0186,1.53,0,19.7,16.8,22.5,2.9
20060708,0.73,1.0189,1.98,0,20.9,17.2,25.9,2.4
20060709,0.68,1.0189,2.49,0,22.1,15.9,28.3,3.2
20060710,0.62,1.0227,3.26,0,23.5,17.7,28.8,1.9
20060711,0.63,1.0207,3.22,0,24.9,16.7,32,3.1
20060712,0.69,1.0198,3.05,0,24.6,18.7,31.4,3.2
20060713,0.71,1.0184,2.66,0,24.4,19.4,31,3.6
20060714,0.78,1.0207,2.4,0.02,22.5,18.8,29.4,5.5
20060715,0.63,1.0224,3.1,0,22.6,17,29,5.4
20060716,0.52,1.0221,3.32,0,22.6,14.7,29.9,3.6
20060717,0.54,1.021,3.28,0,22.6,14.1,30,3.6
20060718,0.51,1.0192,3.19,0,23.8,13.6,32.3,2.8
20060719,0.48,1.0182,3.04,0,25.8,17.5,34.1,3.1
20060720,0.49,1.0185,2.68,0,26.7,19.3,32.8,2.2
20060721,0.54,1.0181,2.94,0,26.9,20.1,34.2,2.2
20060722,0.61,1.0161,2.48,0,25.4,19.8,31.1,4.2
20060723,0.6,1.0176,2.96,0,25.3,18.8,31.1,3.1
20060724,0.61,1.0165,3.06,0,25.7,18.2,33.4,2.6
20060725,0.5,1.0145,3.05,0,27.4,19.1,35.2,2.6
20060726,0.56,1.0154,1.89,0.06,25.6,20.4,31.2,3.1
20060727,0.53,1.014,2.99,0.01,26.2,18.8,33.7,3.4
20060728,0.75,1.0118,1.63,0.88,21.7,19.1,27.8,3
20060729,0.76,1.0111,2.17,0,21.7,17.8,28.1,2.8
20060730,0.63,1.0131,2.74,0,23.9,17.1,30.3,3.9
20060731,0.8,1.0144,1.53,0.24,21.4,18.5,27.3,3.4
20060801,0.73,1.0126,1.43,0.03,19.3,17,23.5,5.2
20060802,0.62,1.0115,1.77,0.2,18.7,15.8,23.5,2.8
20060803,0.85,1.0077,1.12,1.71,15.2,13.3,18.7,4.5
20060804,0.8,1.0119,1.72,0.83,16.4,13.5,22.1,3.5
20060805,0.9,1.0162,1,0.87,15.9,14.1,18.2,3.1
20060806,0.91,1.0186,0.71,1.5,15.8,14.4,18.1,2.2
20060807,0.71,1.0169,2.35,0,18.7,14.7,24.2,3
20060808,0.76,1.015,2.35,0,17.9,13,24.9,4.2
20060809,0.67,1.0146,2.49,0,17.8,14.5,22.6,2.5
20060810,0.78,1.0147,1.54,0.28,15.5,12.1,20.1,3.4
20060811,0.84,1.0133,0.78,0.7,13.6,11.7,17.9,3.8
20060812,0.8,1.0096,1.71,0.63,13.5,11.1,18.3,4.2
20060813,0.85,1.0082,0.59,0.92,13.1,11.5,15.2,5
20060814,0.8,1.0115,0.72,0.17,14,12.2,17.6,2.6
20060815,0.66,1.0116,2.4,0.61,17.8,14.1,22.7,2
20060816,0.8,1.0068,1.9,0.61,17.9,14.5,23.1,3
20060817,0.82,1.0055,1.27,0.73,19,15.7,24.8,3.4
20060818,0.65,1.0105,2.82,0,19.4,14.2,24.2,5.2
20060819,0.7,1.0158,2.19,0.16,19.4,15.2,25.9,4
20060820,0.74,1.0217,1.83,0.03,17.9,14.3,22.9,5
20060821,0.68,1.0214,2.08,0,18,14.6,22.6,4.6
20060822,0.71,1.019,1.78,0.07,17.6,13.9,21.6,1.8
20060823,0.71,1.0154,2.6,0,17.8,11.8,23.8,2.2
20060824,0.74,1.0121,1.32,0.16,16.4,12.8,21.7,5.1
20060825,0.66,1.0117,1.98,0,15.9,11.4,20.6,2.4
20060826,0.82,1.012,1.51,1.59,14.9,10.1,21.4,4.8
20060827,0.86,1.0158,1.27,0.31,15.7,14,20,2.4
20060828,0.86,1.0127,0.46,0.86,14.4,13,17.5,4.1
20060829,0.87,1.0131,0.59,0.83,11.8,10.3,15.2,3
20060830,0.78,1.0213,1.59,0.03,12.9,9.9,17.3,2.4
20060831,0.69,1.0256,2.55,0,14.3,8.8,20.6,1.9
20060901,0.69,1.0196,2.46,0,16.8,9.3,24.5,2.2
20060902,0.75,1.0166,1.51,0.11,18.6,14,25,4.6
20060903,0.77,1.0202,1.39,0,21.3,16.7,26.2,5.2
20060904,0.72,1.0252,1.68,0,22.9,20.6,26.9,2.2
20060905,0.75,1.0236,2.32,0,21.7,16.8,27.2,3.5
20060906,0.82,1.0178,1.37,0,20,15.1,25.5,2.8
20060907,0.78,1.015,2,0,21.6,15.8,28.4,5.5
20060908,0.65,1.0241,1.92,0,16.8,11.1,22.1,6.5
20060909,0.66,1.0233,2.28,0,16.6,8.3,23.5,3.5
20060910,0.7,1.0219,1.56,2.42,19.8,14.4,25.7,1.4
20060911,0.79,1.0204,1.65,0,20.4,15.8,26.5,2.8
20060912,0.79,1.0185,1.23,0.4,18.8,16.3,25.4,2.4
20060913,0.72,1.0145,2.08,0,19.9,14.2,27.2,3.2
20060914,0.79,1.0073,0.88,0.12,18.3,15,21.9,2.4
20060915,0.92,1.003,0.5,0.17,16.6,15,18.4,4.5
20060916,0.85,1.0092,1.09,0,16.9,13.5,20.9,3.1
20060917,0.92,1.0103,0.17,5.78,16.4,15.5,17.3,2.9
20060918,0.89,1.0145,0.67,0.9,15.8,14.3,18.2,3.2
20060919,0.8,1.0175,1.66,0,17.2,14.5,21,2.4
20060920,0.8,1.0177,1.93,0,16.9,12.4,23.1,3
20060921,0.76,1.0145,2.01,0,18.4,12.9,25.7,4.5
20060922,0.79,1.0128,1.81,0,18.8,12.3,26.6,4
20060923,0.82,1.0114,1.54,0.04,19.2,14.9,25,3
20060924,0.84,1.0096,1.11,0.97,18.4,15.6,23.2,3.6
20060925,0.94,1.0114,0.19,2.66,14.5,13.2,16.5,2
20060926,0.9,1.0174,0.76,0.13,14.5,13.3,17.2,2.1
20060927,0.87,1.0165,1.24,0,14.9,12.3,19.1,1.8
20060928,0.85,1.0131,1.08,0,14.9,12.3,18.4,2
20060929,0.81,1.0125,1.59,0.29,16.5,12,21.9,3.4
20060930,0.86,1.0135,1.05,3.78,17.3,14.8,21.8,3.1
20061001,0.94,1.0151,0.31,1.49,16.2,15.4,17.2,5.1
20061002,0.87,1.0126,1.02,0.07,17.2,13.6,21,2.6
20061003,0.88,1.0047,0.14,1.45,14.7,11.3,18.5,3.1
20061004,0.8,1.0149,0.83,0.01,11.9,9,14.3,1.6
20061005,0.75,1.0219,1.37,0,12.2,8.9,16.6,3.9
20061006,0.79,1.0185,1.05,0.58,13.3,8.9,18.4,5.5
20061007,0.81,1.0191,1.03,0.01,12.8,8.5,16.7,2
20061008,0.8,1.0225,1.58,0,11.4,6.5,17.8,2.6
20061009,0.8,1.0215,1.44,0,13.4,8.7,20,2.1
20061010,0.84,1.0201,1.23,0,14,9.9,20.2,3
20061011,0.85,1.0153,1.17,0,14.3,8.8,19,3.1
20061012,0.81,1.0213,1.4,0,15.4,11,20.9,3.4
20061013,0.89,1.0263,0.96,0,15,13.2,17.5,3.2
20061014,0.93,1.0246,0.26,0,13.2,11.8,14.6,4
20061015,0.87,1.0242,0.88,0,12.5,9.6,16.4,4.9
20061016,0.87,1.0224,0.78,0,9.8,6.7,13.9,3.5
20061017,0.83,1.0176,1.37,0,11.2,4.5,19.2,2.8
20061018,0.85,1.0106,0.88,0.06,11.9,8,16.1,4.2
20061019,0.9,1.0039,0.55,0.16,13.3,11.3,17,4.9
20061020,0.8,1.0028,0.99,0.29,14.9,10.9,21.2,4.5
20061021,0.9,1.0073,0.64,0.2,14.4,13.1,17.1,4.4
20061022,0.79,1.0073,1.18,0.24,15.5,12.2,20.3,5.9
20061023,0.91,1.0028,0.22,1.31,14.4,13.5,18.5,7
20061024,0.66,1.0075,1.08,0.04,15,9.2,18.9,6
20061025,0.72,1.0121,0.73,0,12.8,8.1,16.6,5
20061026,0.73,1.0125,1.2,0,15.5,10.6,21.8,3.1
20061027,0.86,1.0244,0.5,0,14.6,11.6,19,1.2
20061028,0.82,1.0277,0.72,0,14.8,11.7,19.3,1.6
20061029,0.85,1.0231,0.23,0.41,14.8,11.9,16.6,1.8
20061030,0.85,1.0211,1.08,0,11.3,7.2,16.3,2.9
20061031,0.79,1.0135,0.64,0,11.9,5.9,16.5,2.2
20061101,0.71,1.0208,0.5,0.09,8.4,2.6,12.6,4.4
20061102,0.69,1.0306,1.08,0,2.7,0,7.5,4
20061103,0.75,1.0319,0.89,0,2.4,-1,7,4.2
20061104,0.77,1.0346,1,0,3.4,-1,9.1,4.6
20061105,0.82,1.0332,0.91,0,3.4,-0.9,9.6,3
20061106,0.82,1.0307,0.97,0,3.9,-0.9,10.1,3.8
20061107,0.78,1.0255,0.96,0,6.1,-0.6,12.5,2.2
20061108,0.82,1.0274,0.47,0.03,7.3,3,12,1.9
20061109,0.83,1.0298,0.32,0,10.8,7.8,13.7,2.8
20061110,0.73,1.0338,0.92,0,6.3,2.1,10.6,2.2
20061111,0.86,1.0253,0.22,0.09,6,0.8,11.3,3
20061112,0.81,1.0216,0.45,0.15,8.7,6.5,11.4,3.2
20061113,0.74,1.0198,0.23,0,9.3,5.7,12.4,4.4
20061114,0.86,1.0182,0.32,0,12,9.8,14.7,3.6
20061115,0.85,1.0162,0.84,0,11.4,7.9,15.7,4
20061116,0.83,1.011,0.76,0.01,10.1,6.4,14.4,5.5
20061117,0.84,1.0125,0.41,0.75,11.7,10.2,13.9,4.6
20061118,0.82,1.0186,0.81,0.01,10.8,6.8,14.8,2
20061119,0.85,1.0213,0.28,0.31,8,5.6,12,3.6
20061120,0.76,1.0198,0.74,0.03,7,5.6,10,5.9
20061121,0.84,1.0041,0.22,0.85,7.9,4.7,11.4,4.9
20061122,0.77,1.0061,0.58,0,5.2,3,8.3,4.1
20061123,0.71,1.002,0.34,0.11,9.7,3.8,16,6.2
20061124,0.78,1.005,0.45,0,12,9.9,14.7,5.5
20061125,0.72,1.0086,0.52,0,12.5,9.3,16.4,5.6
20061126,0.86,1.0211,0.57,0,10.7,7.1,15.1,3.1
20061127,0.88,1.0243,0.64,0,8.6,6.2,13.4,3.9
20061128,0.88,1.0234,0.7,0.24,6.6,3.6,10,3.4
20061129,0.94,1.0311,0.15,0.79,8.2,6.1,10.5,1
20061130,0.95,1.033,0.12,0.01,6.7,3.2,8.2,3.1
20061201,0.87,1.0302,0.67,0,5.9,3.8,9.6,3.2
20061202,0.86,1.0235,0.51,0.11,5.2,2.8,7.3,3.1
20061203,0.67,1.0144,0.62,0.14,11.1,5.7,16.9,6.6
20061204,0.71,1.0127,0.29,0.13,11.6,8.7,14.3,7
20061205,0.71,1.0108,0.49,0.31,13.7,11.7,18.1,6.1
20061206,0.86,1.0121,0.11,0.75,8.6,6.4,13.9,4.8
20061207,0.81,1.0121,0.59,0.04,6.5,2.3,11.1,7.2
20061208,0.84,1.0016,0.19,2.04,7.7,5.6,10.8,7.9
20061209,0.88,1.0132,0.14,0.11,5.4,4.4,6.6,2.4
20061210,0.84,1.0306,0.24,0,3.7,0.4,6,2.5
20061211,0.86,1.0306,0.29,0,2.1,-1,4.4,6.1
20061212,0.78,1.0278,0.31,0,5.1,3.3,7.3,1.9
20061213,0.8,1.0327,0.64,0,4.2,0.4,8.1,2
20061214,0.81,1.0331,0.65,0,2.5,-1,7.7,2.1
20061215,0.89,1.032,0.62,0,1.2,-0.7,4.8,1.6
20061216,0.85,1.0276,0.45,0.31,2.9,-0.6,6.1,3.4
20061217,0.91,1.0283,0.17,0.15,4.9,0.8,6.9,1.4
20061218,0.94,1.0285,0.28,0,0.7,-1.1,2.6,1.9
20061219,0.6,1.0304,0.59,0,2,-1.2,5.7,5.9
20061220,0.66,1.0355,0.61,0,0.4,-2.9,3.6,5.4
20061221,0.86,1.0375,0.57,0,-0.8,-4.3,3.4,5
20061222,0.81,1.0381,0.48,0,0.1,-3.2,3.3,4.4
20061223,0.89,1.0384,0.41,0,-1.1,-4.6,2.1,2.9
20061224,0.78,1.0359,0.48,0,0.7,-0.5,2,1.8
20061225,0.9,1.0346,0.11,0,0,-0.9,0.8,2.6
20061226,0.82,1.0347,0.44,0,0.4,-1.2,1.6,1.4
20061227,0.82,1.0342,0.63,0,-0.6,-2.6,2.7,1.4
20061228,0.81,1.032,0.6,0,-0.6,-3.5,4.1,1.1
20061229,0.82,1.0302,0.62,0,-0.2,-2.7,3.6,3.2
20061230,0.77,1.0293,0.5,0.03,1.7,-1.6,4.5,7
20061231,0.72,1.0322,0.6,0.38,10.3,4.3,14.8,6.3
20070101,0.81,1.0238,0.13,1.47,9.4,3.9,14.5,5.9
20070102,0.82,1.0261,0.33,0.15,4.3,2.7,6,5.1
20070103,0.76,1.0326,0.43,0,5.5,4.2,7.8,3.6
20070104,0.82,1.0214,0.15,0.2,5.8,3.2,8.6,4.9
20070105,0.72,1.0268,0.16,0,7.3,5.2,8.2,4.2
20070106,0.75,1.0238,0.22,0.07,8.5,6.3,12.5,5.2
20070107,0.8,1.0224,0.38,0.01,9.1,5.9,12,4.5
20070108,0.76,1.0153,0.45,0.09,8.8,5,12.8,6.4
20070109,0.79,1.0207,0.13,0,11.3,8.2,14,6
20070110,0.77,1.0227,0.6,0.23,10.2,6.7,14.1,3.1
20070111,0.66,1.0253,0.59,0.09,10.7,6.2,12.7,7
20070112,0.73,1.0305,0.29,0,9,6.9,11.5,4.1
20070113,0.8,1.0283,0.42,0,8.9,5.9,11.7,3.9
20070114,0.84,1.032,0.37,0,8.1,3.9,11.2,2.2
20070115,0.87,1.0298,0.62,0,4.3,2.2,7.3,1.2
20070116,0.85,1.0254,0.41,0,5.4,1.4,8.7,3.8
20070117,0.76,1.023,0.32,0.11,9.6,6.9,12.8,7.9
20070118,0.6,1.0147,0.1,0.01,13.7,10.6,15.2,10.8
20070119,0.71,1.022,0.36,0,13.6,10.9,14.9,6.2
20070120,0.67,1.0229,0.21,0.09,12.3,10.4,13.6,6.5
20070121,0.68,1.0205,0.81,0.01,7.9,4.1,12.2,3.8
20070122,0.8,1.0158,0.3,0.81,4,1.6,5.8,3.2
20070123,0.87,1.0043,0.05,0.35,-0.3,-3.2,2.8,8.5
20070124,0.9,1.0074,0.23,0.93,-4.2,-6,-3.3,2.8
20070125,0.86,1.0186,0.49,0,-5.2,-8.5,-2.4,6.1
20070126,0.83,1.0261,0.77,0.04,-4.7,-6.5,-2.7,2
20070127,0.84,1.0325,0.27,0.07,-0.9,-4.1,1.4,1.6
20070128,0.79,1.0334,0.92,0,1.9,-1.6,4.7,1.5
20070129,0.76,1.0275,0.89,0,3.3,-0.8,7.5,2.2
20070130,0.84,1.0259,0.91,0,1.6,-2.4,7.2,4.1
20070131,0.86,1.0262,0.63,0,1,-2.5,4.2,0.9
20070201,0.81,1.0297,0.57,0,3.4,1.1,6.5,1.2
20070202,0.81,1.0319,0.95,0,3.7,-0.6,8.8,2.8
20070203,0.75,1.0335,0.71,0,5.1,1.1,8.9,6.9
20070204,0.73,1.0297,1.06,0,3.5,-1.7,9.3,4.8
20070205,0.76,1.0189,0.98,0.56,4.7,-1,10.7,2.1
20070206,0.89,1.0079,0.22,0.16,3.2,2,5.5,1.9
20070207,0.88,1.0013,0.36,0.08,4.2,1.8,6.4,2.8
20070208,0.76,0.9999,0.36,0.71,6.3,3.3,9.5,5.6
20070209,0.74,1.007,1.08,0,5,1.1,10.3,4.4
20070210,0.87,1.0089,0.26,0.15,4.8,2.6,7.4,5.8
20070211,0.73,1.0078,0.6,1.04,8.1,4.5,12.2,8.4
20070212,0.74,1.0025,0.19,0.56,8.5,6.9,11.7,9.6
20070213,0.7,1.0134,0.52,0.04,6.8,2.5,9.4,4.9
20070214,0.85,1.0089,0.26,0.93,4.6,1.9,8,6
20070215,0.76,1.0226,0.98,0,7.2,1.7,10.8,4.1
20070216,0.57,1.0208,1.28,0,7.5,1.8,13.1,3.8
20070217,0.67,1.0164,0.95,0,5.9,2.9,9.5,2.2
20070218,0.69,1.0152,1.28,0,6.7,0.2,13.5,1.5
20070219,0.81,1.0146,1.14,0,6.4,2.1,11.7,2.4
20070220,0.84,1.0126,1.27,0,6,1.5,13.4,2.4
20070221,0.7,1.0147,1.24,0,7.6,2.1,14.7,3.9
20070222,0.68,1.013,1.26,0,9.4,4.5,15.2,4
20070223,0.66,1.0111,1.14,0,9.5,4.8,15.1,5.8
20070224,0.7,1.0081,0.55,0.27,8.6,5.6,13.3,7.1
20070225,0.69,1.0054,0.46,1.06,8.2,4.5,10.5,6.5
20070226,0.8,1.0133,0.37,0.27,6.7,5.6,8.4,5
20070227,0.72,1.019,0.7,0.32,6.8,5,10.8,5.8
20070228,0.64,1.0088,0.95,0.02,11.4,9.5,13,8.5
20070301,0.69,1.0041,0.46,1.18,9.3,5.8,12.1,7
20070302,0.8,1.0104,1.08,0.86,7.2,5.2,10,4.8
20070303,0.69,1.0116,1.25,0.2,11,6.9,13.6,4.9
20070304,0.64,1.0189,1.59,0,9.6,3.6,15,4.8
20070305,0.67,1.0216,0.7,0,8.7,3.7,12.2,6.1
20070306,0.69,1.0158,1.2,0.07,8.8,2.6,15.2,7.1
20070307,0.72,1.0069,0.79,0.01,9.4,7.7,12.1,4
20070308,0.68,1.0204,1.42,0,8.4,4.2,12.8,3
20070309,0.71,1.029,1.26,0.56,6.6,1.1,11.7,3.9
20070310,0.67,1.0369,1.54,0.01,6.1,1.8,10.4,1.9
20070311,0.59,1.0334,1.86,0,6.2,0,12.9,1.6
20070312,0.59,1.0271,1.87,0,7.6,1.2,15.2,1.2
20070313,0.62,1.0283,1.85,0,8.9,2.2,17.1,2
20070314,0.72,1.0314,1.73,0,8.7,2.4,15.4,3.6
20070315,0.76,1.0278,1.69,0,8.8,2.5,16.2,2.1
20070316,0.72,1.0257,1.7,0,9.4,4,16.2,2.2
20070317,0.67,1.0263,0.87,0,8.3,5,11.6,3.2
20070318,0.72,1.0125,0.75,0.81,8.4,3.4,12.2,6.5
20070319,0.76,0.9962,1.04,0.18,3.4,1,8,6.2
20070320,0.76,1.0003,0.92,0.39,2,-0.2,4.7,5.9
20070321,0.82,1.0081,1.48,0.27,2.3,0.3,7.4,4.6
20070322,0.85,1.0127,0.79,0.95,1.7,-0.9,4.3,3.2
20070323,0.87,1.0094,0.49,0.12,1.7,0.6,2.8,3.1
20070324,0.87,1.0099,0.46,0.28,2.5,1.1,4.4,4.6
20070325,0.81,1.0148,0.93,0,4.3,2,8.1,3.4
20070326,0.73,1.0164,2.17,0,7.1,-0.4,14.4,2.5
20070327,0.68,1.0159,1.93,0,8.3,1.6,14.5,2.6
20070328,0.67,1.0155,2,0,8.8,2.7,16.1,2.2
20070329,0.7,1.0148,1.63,0,8.5,3.3,14.7,3
20070330,0.74,1.0115,1.46,0.37,7.1,3.1,12.9,2.8
20070331,0.84,1.0168,0.91,0.02,4.8,1.7,8,3.9
20070401,0.83,1.0229,1.82,0,7.9,5,12.8,6
20070402,0.72,1.0221,2.12,0,10.6,4.8,18,4.6
20070403,0.67,1.0129,1.7,0.1,9.9,5.1,17,5.6
20070404,0.69,1.0129,0.22,0,6.9,4.2,9.2,6.6
20070405,0.62,1.0187,2.3,0,8.3,2,14.9,5.4
20070406,0.62,1.0206,2.44,0,10.5,1.6,18.5,3.5
20070407,0.58,1.0201,2.38,0,13,6.4,20.9,4.8
20070408,0.58,1.022,2.32,0,10.8,6.2,17.1,4.1
20070409,0.58,1.0197,2.5,0,12.4,5,20,2.2
20070410,0.55,1.0208,2.52,0,13.1,6.3,20.5,2.8
20070411,0.62,1.0209,2.46,0,13.5,5.5,21.4,3.1
20070412,0.61,1.0187,2.43,0,15.2,6.6,23.6,3
20070413,0.57,1.0163,2.23,0,16.6,8.4,25.1,2.5
20070414,0.58,1.0179,2.52,0,17.7,9.1,26.2,2.2
20070415,0.53,1.0193,2.59,0,18.6,10.3,26.2,2.4
20070416,0.51,1.0184,2.63,0,17.1,8,25.1,2.8
20070417,0.48,1.0171,2.71,0,17.2,8.6,25,3
20070418,0.53,1.0209,1.97,0,12.4,7,16.3,3.8
20070419,0.57,1.0185,2.73,0,11.6,3.1,19.6,3.8
20070420,0.55,1.018,2.75,0,13.3,5.2,21.5,4.4
20070421,0.56,1.019,2.79,0,13.8,4.8,23.1,3.4
20070422,0.54,1.0208,2.72,0,16,7.5,24.2,2.1
20070423,0.51,1.0214,2.73,0,18.1,9.9,26.2,2.5
20070424,0.52,1.0182,2.62,0,18.7,11.7,26.3,2.1
20070425,0.51,1.0136,2.76,0,19.8,10.7,27.3,4
20070426,0.47,1.0147,2.67,0,19.1,12.8,26.4,2.8
20070427,0.68,1.019,2.2,0.1,16.9,10.7,25.1,1.8
20070428,0.67,1.0196,2.47,0,18.1,12,24.7,2.6
20070429,0.63,1.0145,2.62,0,18.2,12,25.8,2.8
20070430,0.6,1.0099,2.5,0,16.8,11.9,23,2.1
20070501,0.44,1.0097,2.88,0,16,9,22.6,1.8
20070502,0.57,1.0098,2.25,0.02,13.2,8.3,19.1,2.4
20070503,0.63,1.0105,2.6,0,14.3,9.3,20.1,3
20070504,0.71,1.0052,1.55,0.67,13.7,7.7,19.3,4.5
20070505,0.9,1.0078,0.36,0.79,12.7,11.9,14.9,4.4
20070506,0.61,1.0158,2.63,0,15.8,11.1,22,3
20070507,0.66,1.0194,1.2,0.05,15,11.5,18.5,6.2
20070508,0.74,1.0183,1.5,0.73,15.9,13.1,19.3,7
20070509,0.7,1.0205,1.38,0,15.5,12.7,19,5.8
20070510,0.5,1.0156,2.61,0,18.5,10.3,25.4,4.9
20070511,0.58,1.012,1.48,0.1,17.1,14.3,20.1,6.2
20070512,0.56,1.0138,2.35,0,17.3,12.5,21.6,4.8
20070513,0.51,1.0081,2.49,0,20.4,11.3,27.9,5.8
20070514,0.81,1.0118,0.57,2.3,13.2,9.4,17.3,5.6
20070515,0.77,1.0186,1.34,0.01,10.5,7.9,13.6,4.8
20070516,0.8,1.0159,1.51,1.83,11,6.6,16,4.9
20070517,0.9,1.0132,0.77,0.76,12.5,9.3,15.7,5
20070518,0.7,1.0183,3.07,0,14.6,9.4,20.3,2.5
20070519,0.65,1.0139,3.26,0,17.2,8.7,25,2
20070520,0.67,1.0122,2.81,0,19.2,11.5,26.2,3.5
20070521,0.65,1.0149,2.57,0.04,20.8,14.1,29.6,4.1
20070522,0.67,1.0176,2.91,0,21.6,16.5,27.4,2.6
20070523,0.7,1.0164,2.99,0,21,15.1,26.7,4.1
20070524,0.72,1.0132,2.78,0.07,20.7,14.9,28.9,3.4
20070525,0.61,1.0075,2.58,0,23.4,16.2,29.7,1.9
20070526,0.57,1.0023,2.02,0,21.7,16.1,27,3.1
20070527,0.74,1.0003,1.84,3.07,15.8,11.9,19.1,5.6
20070528,0.86,1.0013,1.03,2.71,10.1,8.3,12.4,6
20070529,0.81,1.0106,0.74,0.21,9.1,6.9,11.3,3.1
20070530,0.62,1.0141,3.25,0.06,12.4,4.8,18.8,4.6
20070531,0.74,1.0121,2.3,2.6,14.5,9.8,21.1,2.9
20070601,0.9,1.0158,1.05,0.84,12.6,11.3,14.9,2.8
20070602,0.89,1.02,0.64,0.54,14.2,12,18.1,2.5
20070603,0.84,1.0192,1.78,0,16.3,12.3,21,2.4
20070604,0.77,1.0172,2.59,0.04,18.4,13.6,25.5,3.6
20070605,0.75,1.0144,2.67,0,19.1,12.8,25.7,3.8
20070606,0.77,1.0114,1.93,0,19.1,14.3,24.8,3.9
20070607,0.76,1.0113,2.34,0.01,20.7,16.5,26.6,2.8
20070608,0.78,1.0148,2.41,4.56,20.9,16.1,27.6,1.6
20070609,0.79,1.0153,2.59,0.23,21.3,17.4,26.4,2.4
20070610,0.77,1.0138,2.25,0.34,20.6,16.4,26.8,2.5
20070611,0.84,1.0135,1.51,0.57,18.8,15.9,23.9,3.2
20070612,0.72,1.0115,2.77,0,20.8,16.9,25.4,2.5
20070613,0.71,1.0085,2.77,0,21.3,16.7,25.8,2.8
20070614,0.73,1.006,2.5,1.83,21.2,16.1,29,2.5
20070615,0.92,1.0083,0.57,2.02,16.4,13.8,18.5,6.1
20070616,0.68,1.0108,2.59,0.18,17.9,13.8,23.6,5.4
20070617,0.72,1.009,2.64,1.75,19.6,13.3,26.7,3.1
20070618,0.8,1.0124,2.66,0.9,20.1,15.9,25,3.1
20070619,0.67,1.0117,3.3,0.3,23.3,16.7,29.9,4.5
20070620,0.74,1.0122,2.63,0.81,22.8,19,28.4,2.8
20070621,0.82,1.0138,1.9,1.56,18.3,15.4,21.2,4.8
20070622,0.72,1.0132,2.15,0.48,17.3,14,21.1,6.9
20070623,0.66,1.0157,1.88,0.01,17,14.2,21.7,4
20070624,0.61,1.0132,3.07,0,20.2,12.8,26,4.6
20070625,0.76,1.0089,0.86,1,17,12.7,23.4,7.9
20070626,0.7,1.0095,1.86,0.19,14.4,12.5,18.7,4.4
20070627,0.76,1.0128,0.99,0.14,13,11.3,15.8,4.4
20070628,0.65,1.0166,1.49,0.01,14.5,11.9,17.2,3.9
20070629,0.64,1.0175,2.5,0,16.8,10.8,22.5,5.5
20070630,0.65,1.0173,2.6,0,18.9,14.7,23.2,2.5
20070701,0.69,1.0114,1.93,0.39,20.1,14.6,25.8,5.1
20070702,0.84,1.0121,1.07,0.73,16.3,14.2,19.7,5.8
20070703,0.83,1.0098,1.17,0.78,15.1,13.4,18.7,6.6
20070704,0.78,1.0123,1.76,0.92,13.6,10.5,17.2,5.8
20070705,0.7,1.0185,1.98,0,14.7,11.7,18.3,5.5
20070706,0.7,1.0165,1.51,0,17.4,13.1,22.5,4.4
20070707,0.68,1.0178,2.61,0,19.3,13.9,25.4,1.8
20070708,0.87,1.0167,1.45,1.62,17.7,13.2,22,2.5
20070709,0.78,1.0152,1.65,0.55,15.5,11.2,20.2,3.9
20070710,0.78,1.0163,1.72,0.16,12.7,10.6,17.4,4.1
20070711,0.82,1.0175,1.17,0.49,13.9,11.4,16.9,2.9
20070712,0.69,1.02,2.55,0,17.2,13.1,22.4,3.2
20070713,0.62,1.0177,3.26,0,21.1,14.1,28.1,3.2
20070714,0.62,1.017,3.18,0,23.4,16.2,30.8,2.4
20070715,0.59,1.0144,3.18,0,25.4,17.2,33.5,4.5
20070716,0.6,1.013,3.05,0.33,25.3,18.7,33.6,2.6
20070717,0.62,1.0177,2.27,0.05,22.6,18.6,26.4,3.9
20070718,0.73,1.0181,2.19,0.07,22.2,18.4,27.7,2.1
20070719,0.8,1.0151,1.92,1.52,21.2,17.8,26.1,1.9
20070720,0.74,1.0147,2.04,0.32,21.1,17,25.6,4.5
20070721,0.84,1.0163,0.73,0.34,17.5,16,20.1,3.2
20070722,0.7,1.0144,2.47,0,18.2,15,23,3.4
20070723,0.77,1.005,1.61,2.16,17.9,13.3,25.1,3.8
20070724,0.78,1.0105,1.75,0.15,16.7,13.4,21.8,3.5
20070725,0.68,1.0171,3.04,0,18.5,12.9,24.5,3.9
20070726,0.65,1.0144,3.04,0,20.8,13.3,27.8,5.6
20070727,0.59,1.0173,3.15,0,22.2,18.7,26.1,5.5
20070728,0.64,1.0186,2.37,0,21.2,16.1,25.4,4.2
20070729,0.75,1.0166,1.81,1.32,19.7,15.2,25,5.1
20070730,0.65,1.0195,2.95,0,15.5,10.6,19.9,2.5
20070731,0.65,1.0193,3.13,0,14.8,8.3,21,4.4
20070801,0.62,1.0151,3.14,0.32,18.2,8.2,25.5,4.8
20070802,0.72,1.0149,1.22,0.19,19.7,16.5,23.5,3.4
